benchmark,run_id,step,time_s,policy,latency_ms,p95_ms,active_edge_count,request_mix_entropy,gda_total_time_ms
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,434,43.400,policy3,99.034114,99.034114,7,1.827785,0.013185
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,435,43.500,kubernetes-default,107.308270,107.308270,6,1.827785,0.013425
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,435,43.500,cga,100.219352,100.219352,6,1.827785,0.013425
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,435,43.500,hda,95.787160,95.787160,6,1.827785,0.013425
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,435,43.500,policy2,94.607058,94.607058,6,1.827785,0.013425
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,435,43.500,policy3,98.085929,98.085929,6,1.827785,0.013425
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,436,43.600,kubernetes-default,116.484478,116.484478,10,1.827785,0.014608
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,436,43.600,cga,107.101975,107.101975,10,1.827785,0.014608
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,436,43.600,hda,105.186634,105.186634,10,1.827785,0.014608
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,436,43.600,policy2,106.514833,106.514833,10,1.827785,0.014608
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,436,43.600,policy3,108.107150,108.107150,10,1.827785,0.014608
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,437,43.700,kubernetes-default,96.573810,96.573810,10,1.827785,0.027553
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,437,43.700,cga,87.645293,87.645293,10,1.827785,0.027553
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,437,43.700,hda,86.778912,86.778912,10,1.827785,0.027553
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,437,43.700,policy2,89.583949,89.583949,10,1.827785,0.027553
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,437,43.700,policy3,86.371035,86.371035,10,1.827785,0.027553
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,438,43.800,kubernetes-default,98.689749,98.689749,10,1.827785,0.026399
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,438,43.800,cga,96.380299,96.380299,10,1.827785,0.026399
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,438,43.800,hda,88.334133,88.334133,10,1.827785,0.026399
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,438,43.800,policy2,90.196739,90.196739,10,1.827785,0.026399
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,438,43.800,policy3,87.897203,87.897203,10,1.827785,0.026399
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,439,43.900,kubernetes-default,123.271470,123.271470,7,1.827785,0.026260
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,439,43.900,cga,120.010935,120.010935,7,1.827785,0.026260
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,439,43.900,hda,111.832089,111.832089,7,1.827785,0.026260
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,439,43.900,policy2,117.234074,117.234074,7,1.827785,0.026260
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,439,43.900,policy3,117.704856,117.704856,7,1.827785,0.026260
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,440,44.000,kubernetes-default,109.072511,109.072511,7,1.827785,0.021731
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,440,44.000,cga,99.233569,99.233569,7,1.827785,0.021731
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,440,44.000,hda,96.130505,96.130505,7,1.827785,0.021731
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,440,44.000,policy2,92.603006,92.603006,7,1.827785,0.021731
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,440,44.000,policy3,97.942455,97.942455,7,1.827785,0.021731
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,441,44.100,kubernetes-default,85.574361,85.574361,6,1.827785,0.013525
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,441,44.100,cga,79.416571,79.416571,6,1.827785,0.013525
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,441,44.100,hda,77.490302,77.490302,6,1.827785,0.013525
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,441,44.100,policy2,80.358360,80.358360,6,1.827785,0.013525
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,441,44.100,policy3,80.230083,80.230083,6,1.827785,0.013525
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,442,44.200,kubernetes-default,64.396443,64.396443,7,1.827785,0.025577
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,442,44.200,cga,65.544754,65.544754,7,1.827785,0.025577
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,442,44.200,hda,59.570436,59.570436,7,1.827785,0.025577
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,442,44.200,policy2,58.752629,58.752629,7,1.827785,0.025577
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,442,44.200,policy3,59.380578,59.380578,7,1.827785,0.025577
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,443,44.300,kubernetes-default,69.846901,69.846901,7,1.827785,0.016731
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,443,44.300,cga,61.386395,61.386395,7,1.827785,0.016731
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,443,44.300,hda,66.618332,66.618332,7,1.827785,0.016731
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,443,44.300,policy2,61.225264,61.225264,7,1.827785,0.016731
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,443,44.300,policy3,62.391271,62.391271,7,1.827785,0.016731
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,444,44.400,kubernetes-default,66.858328,66.858328,7,1.827785,0.012804
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,444,44.400,cga,63.609559,63.609559,7,1.827785,0.012804
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,444,44.400,hda,59.596933,59.596933,7,1.827785,0.012804
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,444,44.400,policy2,59.615278,59.615278,7,1.827785,0.012804
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,444,44.400,policy3,60.870530,60.870530,7,1.827785,0.012804
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,445,44.500,kubernetes-default,65.303077,65.303077,7,1.827785,0.012985
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,445,44.500,cga,63.296079,63.296079,7,1.827785,0.012985
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,445,44.500,hda,63.682922,63.682922,7,1.827785,0.012985
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,445,44.500,policy2,60.560913,60.560913,7,1.827785,0.012985
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,445,44.500,policy3,57.057116,57.057116,7,1.827785,0.012985
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,446,44.600,kubernetes-default,80.576247,80.576247,7,1.827785,0.016711
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,446,44.600,cga,75.535573,75.535573,7,1.827785,0.016711
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,446,44.600,hda,72.299495,72.299495,7,1.827785,0.016711
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,446,44.600,policy2,70.180811,70.180811,7,1.827785,0.016711
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,446,44.600,policy3,70.606683,70.606683,7,1.827785,0.016711
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,447,44.700,kubernetes-default,116.875926,116.875926,10,1.827785,0.013044
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,447,44.700,cga,111.324210,111.324210,10,1.827785,0.013044
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,447,44.700,hda,105.124916,105.124916,10,1.827785,0.013044
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,447,44.700,policy2,103.585224,103.585224,10,1.827785,0.013044
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,447,44.700,policy3,106.985130,106.985130,10,1.827785,0.013044
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,448,44.800,kubernetes-default,101.716063,101.716063,10,1.827785,0.013335
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,448,44.800,cga,92.308348,92.308348,10,1.827785,0.013335
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,448,44.800,hda,87.101028,87.101028,10,1.827785,0.013335
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,448,44.800,policy2,87.958226,87.958226,10,1.827785,0.013335
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,448,44.800,policy3,88.171406,88.171406,10,1.827785,0.013335
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,449,44.900,kubernetes-default,99.579018,99.579018,10,1.827785,0.014017
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,449,44.900,cga,93.432935,93.432935,10,1.827785,0.014017
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,449,44.900,hda,91.383292,91.383292,10,1.827785,0.014017
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,449,44.900,policy2,94.620857,94.620857,10,1.827785,0.014017
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,449,44.900,policy3,92.119618,92.119618,10,1.827785,0.014017
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,450,45.000,kubernetes-default,92.969557,92.969557,6,1.827785,0.015960
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,450,45.000,cga,87.280428,87.280428,6,1.827785,0.015960
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,450,45.000,hda,83.076902,83.076902,6,1.827785,0.015960
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,450,45.000,policy2,83.292686,83.292686,6,1.827785,0.015960
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,450,45.000,policy3,81.236896,81.236896,6,1.827785,0.015960
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,451,45.100,kubernetes-default,78.035112,78.035112,7,1.827785,0.013135
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,451,45.100,cga,68.735030,68.735030,7,1.827785,0.013135
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,451,45.100,hda,69.983875,69.983875,7,1.827785,0.013135
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,451,45.100,policy2,73.138892,73.138892,7,1.827785,0.013135
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,451,45.100,policy3,69.418890,69.418890,7,1.827785,0.013135
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,452,45.200,kubernetes-default,118.595264,118.595264,10,1.827785,0.017703
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,452,45.200,cga,107.100887,107.100887,10,1.827785,0.017703
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,452,45.200,hda,101.444217,101.444217,10,1.827785,0.017703
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,452,45.200,policy2,110.277582,110.277582,10,1.827785,0.017703
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,452,45.200,policy3,105.386976,105.386976,10,1.827785,0.017703
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,453,45.300,kubernetes-default,94.531598,94.531598,7,1.827785,0.013565
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,453,45.300,cga,84.042793,84.042793,7,1.827785,0.013565
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,453,45.300,hda,81.596896,81.596896,7,1.827785,0.013565
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,453,45.300,policy2,77.128524,77.128524,7,1.827785,0.013565
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,453,45.300,policy3,79.666275,79.666275,7,1.827785,0.013565
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,454,45.400,kubernetes-default,65.878297,65.878297,8,1.827785,0.022013
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,454,45.400,cga,60.205938,60.205938,8,1.827785,0.022013
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,454,45.400,hda,56.784656,56.784656,8,1.827785,0.022013
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,454,45.400,policy2,58.622619,58.622619,8,1.827785,0.022013
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,454,45.400,policy3,59.214133,59.214133,8,1.827785,0.022013
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,455,45.500,kubernetes-default,61.908963,61.908963,8,1.827785,0.013286
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,455,45.500,cga,62.597622,62.597622,8,1.827785,0.013286
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,455,45.500,hda,57.202533,57.202533,8,1.827785,0.013286
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,455,45.500,policy2,57.396790,57.396790,8,1.827785,0.013286
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,455,45.500,policy3,55.819173,55.819173,8,1.827785,0.013286
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,456,45.600,kubernetes-default,104.102551,104.102551,8,1.827785,0.014026
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,456,45.600,cga,98.789333,98.789333,8,1.827785,0.014026
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,456,45.600,hda,98.086284,98.086284,8,1.827785,0.014026
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,456,45.600,policy2,96.853314,96.853314,8,1.827785,0.014026
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,456,45.600,policy3,96.861895,96.861895,8,1.827785,0.014026
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,457,45.700,kubernetes-default,96.937048,96.937048,8,1.827785,0.013656
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,457,45.700,cga,89.062936,89.062936,8,1.827785,0.013656
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,457,45.700,hda,85.974784,85.974784,8,1.827785,0.013656
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,457,45.700,policy2,83.397825,83.397825,8,1.827785,0.013656
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,457,45.700,policy3,83.057233,83.057233,8,1.827785,0.013656
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,458,45.800,kubernetes-default,89.252339,89.252339,8,1.827785,0.013185
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,458,45.800,cga,89.655098,89.655098,8,1.827785,0.013185
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,458,45.800,hda,84.685848,84.685848,8,1.827785,0.013185
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,458,45.800,policy2,83.949580,83.949580,8,1.827785,0.013185
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,458,45.800,policy3,82.227877,82.227877,8,1.827785,0.013185
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,459,45.900,kubernetes-default,75.458203,75.458203,9,1.827785,0.018043
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,459,45.900,cga,73.793725,73.793725,9,1.827785,0.018043
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,459,45.900,hda,66.586074,66.586074,9,1.827785,0.018043
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,459,45.900,policy2,69.977458,69.977458,9,1.827785,0.018043
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,459,45.900,policy3,70.897272,70.897272,9,1.827785,0.018043
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,460,46.000,kubernetes-default,128.792425,128.792425,10,1.827785,0.013565
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,460,46.000,cga,120.870990,120.870990,10,1.827785,0.013565
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,460,46.000,hda,116.075360,116.075360,10,1.827785,0.013565
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,460,46.000,policy2,118.451417,118.451417,10,1.827785,0.013565
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,460,46.000,policy3,119.916791,119.916791,10,1.827785,0.013565
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,461,46.100,kubernetes-default,100.655247,100.655247,10,1.827785,0.013385
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,461,46.100,cga,95.130436,95.130436,10,1.827785,0.013385
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,461,46.100,hda,89.593280,89.593280,10,1.827785,0.013385
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,461,46.100,policy2,91.524110,91.524110,10,1.827785,0.013385
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,461,46.100,policy3,88.517640,88.517640,10,1.827785,0.013385
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,462,46.200,kubernetes-default,98.584150,98.584150,10,1.827785,0.013376
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,462,46.200,cga,94.601935,94.601935,10,1.827785,0.013376
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,462,46.200,hda,89.522573,89.522573,10,1.827785,0.013376
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,462,46.200,policy2,93.237061,93.237061,10,1.827785,0.013376
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,462,46.200,policy3,89.208263,89.208263,10,1.827785,0.013376
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,463,46.300,kubernetes-default,98.226850,98.226850,10,1.827785,0.013154
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,463,46.300,cga,95.924084,95.924084,10,1.827785,0.013154
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,463,46.300,hda,89.654217,89.654217,10,1.827785,0.013154
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,463,46.300,policy2,86.297664,86.297664,10,1.827785,0.013154
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,463,46.300,policy3,89.511059,89.511059,10,1.827785,0.013154
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,464,46.400,kubernetes-default,99.332290,99.332290,10,1.827785,0.012954
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,464,46.400,cga,94.949926,94.949926,10,1.827785,0.012954
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,464,46.400,hda,94.366678,94.366678,10,1.827785,0.012954
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,464,46.400,policy2,93.045366,93.045366,10,1.827785,0.012954
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,464,46.400,policy3,92.812862,92.812862,10,1.827785,0.012954
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,465,46.500,kubernetes-default,102.484859,102.484859,10,1.827785,0.013465
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,465,46.500,cga,94.377715,94.377715,10,1.827785,0.013465
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,465,46.500,hda,91.405509,91.405509,10,1.827785,0.013465
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,465,46.500,policy2,88.162881,88.162881,10,1.827785,0.013465
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,465,46.500,policy3,93.273382,93.273382,10,1.827785,0.013465
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,466,46.600,kubernetes-default,100.067195,100.067195,10,1.827785,0.021270
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,466,46.600,cga,92.527200,92.527200,10,1.827785,0.021270
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,466,46.600,hda,89.123528,89.123528,10,1.827785,0.021270
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,466,46.600,policy2,86.401533,86.401533,10,1.827785,0.021270
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,466,46.600,policy3,91.729887,91.729887,10,1.827785,0.021270
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,467,46.700,kubernetes-default,94.906027,94.906027,10,1.827785,0.012784
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,467,46.700,cga,92.048030,92.048030,10,1.827785,0.012784
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,467,46.700,hda,91.798685,91.798685,10,1.827785,0.012784
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,467,46.700,policy2,90.020355,90.020355,10,1.827785,0.012784
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,467,46.700,policy3,91.212256,91.212256,10,1.827785,0.012784
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,468,46.800,kubernetes-default,96.539383,96.539383,10,1.827785,0.012954
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,468,46.800,cga,94.480328,94.480328,10,1.827785,0.012954
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,468,46.800,hda,94.276972,94.276972,10,1.827785,0.012954
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,468,46.800,policy2,89.424447,89.424447,10,1.827785,0.012954
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,468,46.800,policy3,87.147267,87.147267,10,1.827785,0.012954
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,469,46.900,kubernetes-default,100.332612,100.332612,10,1.827785,0.016541
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,469,46.900,cga,95.136140,95.136140,10,1.827785,0.016541
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,469,46.900,hda,85.657734,85.657734,10,1.827785,0.016541
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,469,46.900,policy2,91.936024,91.936024,10,1.827785,0.016541
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,469,46.900,policy3,94.864682,94.864682,10,1.827785,0.016541
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,470,47.000,kubernetes-default,98.611478,98.611478,10,1.827785,0.036058
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,470,47.000,cga,92.273724,92.273724,10,1.827785,0.036058
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,470,47.000,hda,92.102693,92.102693,10,1.827785,0.036058
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,470,47.000,policy2,88.780569,88.780569,10,1.827785,0.036058
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,470,47.000,policy3,91.307173,91.307173,10,1.827785,0.036058
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,471,47.100,kubernetes-default,99.763861,99.763861,8,1.827785,0.017402
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,471,47.100,cga,97.233083,97.233083,8,1.827785,0.017402
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,471,47.100,hda,95.526435,95.526435,8,1.827785,0.017402
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,471,47.100,policy2,100.011628,100.011628,8,1.827785,0.017402
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,471,47.100,policy3,100.983199,100.983199,8,1.827785,0.017402
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,472,47.200,kubernetes-default,87.079489,87.079489,8,1.827785,0.018735
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,472,47.200,cga,91.163464,91.163464,8,1.827785,0.018735
moe-serving,moe-longmix-stageB-scale45-replica5-markov-steps500-20260612T141948Z,472,47.200,hda,84.473169,84.473169,8,1.827785,0.018735
